date,india_retail_mobility,india_grocery_mobility,india_transit_mobility,india_workplace_mobility,india_residential_mobility,delhi_retail_mobility,wb_retail_mobility,mh_retail_mobility,tn_retail_mobility,dl_workplace_mobility,wb_workplace_mobility,mh_workplace_mobility,tn_workplace_mobility,dl_transit_mobility,wb_transit_mobility,mh_transit_mobility,tn_transit_mobility
2021-03-11,-20.285714285714285,20.428571428571427,-5.142857142857143,-13.714285714285714,7.714285714285714,-27.142857142857142,-22.428571428571427,-30.428571428571427,-16.857142857142858,-21.0,-11.571428571428571,-20.857142857142858,-10.714285714285714,-13.0,-2.142857142857143,-12.857142857142858,-1.1428571428571428
2021-03-12,-20.428571428571427,20.142857142857142,-5.142857142857143,-13.857142857142858,7.714285714285714,-27.142857142857142,-22.714285714285715,-30.571428571428573,-17.285714285714285,-21.0,-11.571428571428571,-20.857142857142858,-10.857142857142858,-13.0,-2.2857142857142856,-12.857142857142858,-0.7142857142857143
2021-03-13,-20.571428571428573,19.857142857142858,-5.428571428571429,-14.857142857142858,8.0,-27.142857142857142,-23.0,-31.0,-17.428571428571427,-21.857142857142858,-12.285714285714286,-21.714285714285715,-11.857142857142858,-13.285714285714286,-2.7142857142857144,-13.285714285714286,-0.42857142857142855
2021-03-14,-20.714285714285715,19.714285714285715,-5.285714285714286,-14.857142857142858,8.0,-27.285714285714285,-22.857142857142858,-31.571428571428573,-17.571428571428573,-21.857142857142858,-12.0,-21.857142857142858,-11.714285714285714,-13.0,-2.5714285714285716,-13.714285714285714,-0.14285714285714285
2021-03-15,-20.857142857142858,19.571428571428573,-5.142857142857143,-15.0,8.0,-27.0,-23.0,-32.42857142857143,-17.285714285714285,-22.0,-12.0,-22.285714285714285,-12.285714285714286,-12.571428571428571,-2.7142857142857144,-13.857142857142858,0.42857142857142855
2021-03-16,-21.142857142857142,19.142857142857142,-5.285714285714286,-15.142857142857142,8.0,-27.142857142857142,-23.142857142857142,-33.0,-17.857142857142858,-22.0,-12.0,-22.571428571428573,-12.285714285714286,-12.571428571428571,-3.0,-14.285714285714286,0.14285714285714285
2021-03-17,-21.428571428571427,18.571428571428573,-5.714285714285714,-14.857142857142858,8.142857142857142,-27.571428571428573,-23.142857142857142,-33.714285714285715,-18.285714285714285,-21.857142857142858,-11.571428571428571,-22.714285714285715,-12.142857142857142,-12.714285714285714,-3.142857142857143,-14.857142857142858,-0.2857142857142857
2021-03-18,-21.428571428571427,18.714285714285715,-5.142857142857143,-12.285714285714286,7.857142857142857,-27.285714285714285,-23.0,-34.0,-18.571428571428573,-20.285714285714285,-10.0,-21.142857142857142,-11.571428571428571,-11.571428571428571,-2.857142857142857,-14.285714285714286,-1.1428571428571428
2021-03-19,-21.428571428571427,19.142857142857142,-5.142857142857143,-11.714285714285714,8.0,-27.142857142857142,-22.714285714285715,-34.42857142857143,-18.571428571428573,-20.0,-9.428571428571429,-21.142857142857142,-11.0,-11.285714285714286,-2.7142857142857144,-14.428571428571429,-1.7142857142857142
2021-03-20,-21.428571428571427,19.285714285714285,-4.857142857142857,-10.428571428571429,7.857142857142857,-27.285714285714285,-22.428571428571427,-34.714285714285715,-18.714285714285715,-18.714285714285715,-8.142857142857142,-20.285714285714285,-9.857142857142858,-10.857142857142858,-2.2857142857142856,-14.428571428571429,-2.0
2021-03-21,-21.714285714285715,19.142857142857142,-5.142857142857143,-10.285714285714286,8.0,-27.142857142857142,-22.285714285714285,-35.0,-18.857142857142858,-18.285714285714285,-7.714285714285714,-20.142857142857142,-9.571428571428571,-10.857142857142858,-2.2857142857142856,-14.714285714285714,-2.5714285714285716
2021-03-22,-21.857142857142858,19.285714285714285,-5.428571428571429,-9.857142857142858,8.142857142857142,-27.285714285714285,-22.142857142857142,-35.0,-19.285714285714285,-17.857142857142858,-7.142857142857143,-19.857142857142858,-8.714285714285714,-11.0,-2.142857142857143,-14.857142857142858,-3.2857142857142856
2021-03-23,-21.714285714285715,19.571428571428573,-5.428571428571429,-9.571428571428571,8.285714285714286,-27.0,-21.857142857142858,-35.0,-18.714285714285715,-17.571428571428573,-6.714285714285714,-19.714285714285715,-8.571428571428571,-10.714285714285714,-1.8571428571428572,-14.857142857142858,-2.7142857142857144
2021-03-24,-21.428571428571427,19.857142857142858,-5.285714285714286,-9.714285714285714,8.428571428571429,-26.571428571428573,-21.428571428571427,-34.857142857142854,-17.857142857142858,-17.571428571428573,-6.714285714285714,-19.714285714285715,-9.142857142857142,-10.571428571428571,-1.7142857142857142,-14.857142857142858,-2.142857142857143
2021-03-25,-21.0,20.428571428571427,-5.0,-9.714285714285714,8.428571428571429,-26.285714285714285,-21.142857142857142,-34.714285714285715,-17.428571428571427,-17.571428571428573,-6.571428571428571,-19.714285714285715,-9.428571428571429,-10.428571428571429,-1.4285714285714286,-15.0,-2.0
2021-03-26,-21.0,20.571428571428573,-5.0,-10.142857142857142,8.571428571428571,-26.142857142857142,-20.857142857142858,-34.714285714285715,-17.142857142857142,-17.571428571428573,-6.714285714285714,-19.857142857142858,-9.857142857142858,-10.428571428571429,-1.0,-15.142857142857142,-1.8571428571428572
2021-03-27,-20.857142857142858,21.428571428571427,-4.714285714285714,-11.0,8.571428571428571,-26.142857142857142,-20.285714285714285,-35.0,-16.857142857142858,-18.142857142857142,-7.571428571428571,-20.571428571428573,-10.428571428571429,-10.571428571428571,-0.2857142857142857,-15.571428571428571,-1.7142857142857142
2021-03-28,-21.714285714285715,20.857142857142858,-5.714285714285714,-11.714285714285714,8.857142857142858,-27.714285714285715,-23.142857142857142,-36.714285714285715,-16.571428571428573,-19.142857142857142,-11.142857142857142,-20.714285714285715,-10.285714285714286,-13.142857142857142,-3.857142857142857,-17.428571428571427,-1.2857142857142858
2021-03-29,-24.571428571428573,15.714285714285714,-9.571428571428571,-18.0,10.571428571428571,-33.142857142857146,-25.142857142857142,-39.57142857142857,-16.571428571428573,-28.0,-16.714285714285715,-26.857142857142858,-10.857142857142858,-20.857142857142858,-7.142857142857143,-22.0,-1.4285714285714286
2021-03-30,-25.285714285714285,14.857142857142858,-10.285714285714286,-19.428571428571427,10.714285714285714,-34.285714285714285,-25.571428571428573,-40.42857142857143,-16.714285714285715,-29.285714285714285,-17.428571428571427,-27.428571428571427,-10.857142857142858,-22.571428571428573,-7.571428571428571,-22.857142857142858,-2.0
2021-03-31,-25.714285714285715,14.428571428571429,-10.714285714285714,-20.0,10.714285714285714,-35.0,-25.857142857142858,-41.42857142857143,-17.0,-29.714285714285715,-17.857142857142858,-28.0,-10.714285714285714,-23.428571428571427,-7.857142857142857,-23.714285714285715,-2.2857142857142856
2021-04-01,-26.142857142857142,14.0,-11.285714285714286,-20.714285714285715,10.857142857142858,-35.285714285714285,-26.285714285714285,-42.142857142857146,-17.0,-30.0,-18.714285714285715,-28.571428571428573,-10.857142857142858,-24.142857142857142,-8.714285714285714,-24.428571428571427,-2.142857142857143
2021-04-02,-26.285714285714285,14.0,-12.142857142857142,-23.0,11.285714285714286,-35.714285714285715,-26.142857142857142,-42.857142857142854,-16.285714285714285,-32.285714285714285,-21.142857142857142,-30.571428571428573,-13.0,-25.714285714285715,-9.714285714285714,-25.857142857142858,-2.5714285714285716
2021-04-03,-26.714285714285715,13.428571428571429,-12.857142857142858,-22.857142857142858,11.428571428571429,-36.0,-26.428571428571427,-43.714285714285715,-16.0,-32.142857142857146,-20.571428571428573,-30.571428571428573,-13.0,-26.285714285714285,-10.428571428571429,-26.571428571428573,-2.4285714285714284
2021-04-04,-26.428571428571427,13.714285714285714,-12.428571428571429,-22.571428571428573,11.285714285714286,-35.0,-24.0,-43.285714285714285,-16.142857142857142,-31.428571428571427,-17.285714285714285,-31.0,-13.142857142857142,-24.428571428571427,-7.285714285714286,-26.142857142857142,-2.7142857142857144
2021-04-05,-23.714285714285715,19.142857142857142,-8.857142857142858,-17.142857142857142,9.714285714285714,-29.857142857142858,-21.714285714285715,-41.57142857142857,-15.571428571428571,-22.714285714285715,-12.0,-25.714285714285715,-14.428571428571429,-17.0,-3.5714285714285716,-22.714285714285715,-2.142857142857143
2021-04-06,-24.0,19.714285714285715,-8.857142857142858,-17.285714285714285,9.857142857142858,-29.285714285714285,-21.285714285714285,-43.285714285714285,-18.142857142857142,-21.571428571428573,-12.0,-26.714285714285715,-21.571428571428573,-15.857142857142858,-3.5714285714285716,-23.714285714285715,-2.857142857142857
2021-04-07,-24.428571428571427,19.857142857142858,-9.142857142857142,-17.571428571428573,10.142857142857142,-29.571428571428573,-20.857142857142858,-45.42857142857143,-18.142857142857142,-21.428571428571427,-11.857142857142858,-28.142857142857142,-22.142857142857142,-15.714285714285714,-3.0,-25.285714285714285,-2.5714285714285716
2021-04-08,-25.0,19.857142857142858,-9.571428571428571,-17.714285714285715,10.428571428571429,-30.142857142857142,-20.571428571428573,-47.714285714285715,-18.142857142857142,-21.285714285714285,-11.142857142857142,-29.285714285714285,-22.0,-16.0,-2.142857142857143,-26.714285714285715,-2.7142857142857144
2021-04-09,-25.285714285714285,19.857142857142858,-9.428571428571429,-16.0,10.285714285714286,-30.714285714285715,-20.714285714285715,-49.57142857142857,-18.142857142857142,-19.285714285714285,-9.571428571428571,-29.0,-19.857142857142858,-15.428571428571429,-1.4285714285714286,-27.0,-2.4285714285714284
2021-04-10,-26.857142857142858,17.714285714285715,-11.571428571428571,-18.142857142857142,11.142857142857142,-31.285714285714285,-22.142857142857142,-54.42857142857143,-18.571428571428573,-20.285714285714285,-12.428571428571429,-34.714285714285715,-20.0,-16.285714285714285,-3.2857142857142856,-33.142857142857146,-3.4285714285714284
2021-04-11,-28.0,16.428571428571427,-13.285714285714286,-19.0,11.714285714285714,-31.857142857142858,-21.714285714285715,-59.0,-18.714285714285715,-20.571428571428573,-12.285714285714286,-39.285714285714285,-19.857142857142858,-17.142857142857142,-3.0,-38.857142857142854,-4.428571428571429
2021-04-12,-28.428571428571427,17.0,-13.857142857142858,-19.428571428571427,12.0,-32.142857142857146,-21.428571428571427,-59.714285714285715,-19.0,-21.142857142857142,-12.285714285714286,-40.285714285714285,-18.571428571428573,-18.0,-3.0,-39.142857142857146,-5.571428571428571
2021-04-13,-28.714285714285715,17.0,-14.714285714285714,-20.857142857142858,12.714285714285714,-33.142857142857146,-21.142857142857142,-59.57142857142857,-16.0,-22.285714285714285,-12.0,-42.857142857142854,-13.142857142857142,-19.428571428571427,-2.4285714285714284,-40.0,-5.285714285714286
2021-04-14,-30.0,15.857142857142858,-16.285714285714285,-23.857142857142858,13.571428571428571,-34.42857142857143,-21.142857142857142,-59.142857142857146,-17.428571428571427,-24.857142857142858,-14.285714285714286,-44.285714285714285,-17.142857142857142,-21.714285714285715,-3.4285714285714284,-39.857142857142854,-8.142857142857142
2021-04-15,-31.285714285714285,14.142857142857142,-17.857142857142858,-25.142857142857142,14.0,-35.57142857142857,-20.285714285714285,-61.0,-18.285714285714285,-26.285714285714285,-17.857142857142858,-46.142857142857146,-17.285714285714285,-23.428571428571427,-4.714285714285714,-42.42857142857143,-9.285714285714286
2021-04-16,-33.0,12.285714285714286,-19.428571428571427,-26.285714285714285,14.571428571428571,-37.142857142857146,-21.428571428571427,-63.0,-19.857142857142858,-28.0,-17.857142857142858,-47.857142857142854,-17.428571428571427,-25.142857142857142,-5.714285714285714,-45.142857142857146,-10.571428571428571
2021-04-17,-34.42857142857143,10.857142857142858,-20.714285714285715,-26.714285714285715,15.142857142857142,-44.285714285714285,-22.571428571428573,-62.0,-20.714285714285715,-35.142857142857146,-17.428571428571427,-46.142857142857146,-17.0,-32.285714285714285,-6.714285714285714,-43.714285714285715,-11.285714285714286
2021-04-18,-36.714285714285715,7.857142857142857,-22.714285714285715,-28.714285714285715,15.857142857142858,-51.42857142857143,-24.0,-61.57142857142857,-21.571428571428573,-42.57142857142857,-17.857142857142858,-45.57142857142857,-17.571428571428573,-39.857142857142854,-8.0,-43.142857142857146,-11.857142857142858
2021-04-19,-38.42857142857143,5.714285714285714,-24.285714285714285,-29.857142857142858,16.571428571428573,-51.857142857142854,-25.285714285714285,-64.14285714285714,-22.428571428571427,-44.285714285714285,-18.428571428571427,-47.142857142857146,-17.714285714285715,-40.714285714285715,-9.428571428571429,-46.142857142857146,-12.428571428571429
2021-04-20,-40.142857142857146,3.7142857142857144,-25.857142857142858,-29.857142857142858,17.0,-57.57142857142857,-26.428571428571427,-66.42857142857143,-24.0,-50.285714285714285,-19.285714285714285,-46.57142857142857,-16.571428571428573,-46.57142857142857,-10.714285714285714,-48.0,-13.428571428571429
2021-04-21,-41.57142857142857,1.7142857142857142,-27.428571428571427,-30.142857142857142,17.571428571428573,-62.57142857142857,-28.142857142857142,-69.14285714285714,-23.857142857142858,-55.142857142857146,-18.714285714285715,-47.857142857142854,-12.571428571428571,-51.714285714285715,-11.857142857142858,-51.0,-12.714285714285714
2021-04-22,-43.0,0.2857142857142857,-28.857142857142858,-31.285714285714285,18.142857142857142,-67.71428571428571,-30.571428571428573,-69.42857142857143,-24.0,-60.714285714285715,-17.571428571428573,-48.142857142857146,-13.285714285714286,-56.857142857142854,-13.428571428571429,-51.285714285714285,-13.0
2021-04-23,-44.42857142857143,-1.1428571428571428,-30.428571428571427,-32.857142857142854,18.714285714285715,-72.42857142857143,-31.0,-70.28571428571429,-24.428571428571427,-66.0,-18.428571428571427,-49.0,-14.0,-62.0,-14.571428571428571,-52.57142857142857,-13.285714285714286
2021-04-24,-46.42857142857143,-3.7142857142857144,-32.142857142857146,-35.285714285714285,19.428571428571427,-71.85714285714286,-30.714285714285715,-70.71428571428571,-24.285714285714285,-65.85714285714286,-18.142857142857142,-49.857142857142854,-15.428571428571429,-61.857142857142854,-14.285714285714286,-53.285714285714285,-12.857142857142858
2021-04-25,-48.57142857142857,-6.285714285714286,-34.42857142857143,-37.0,20.142857142857142,-71.28571428571429,-31.857142857142858,-70.85714285714286,-31.857142857142858,-65.28571428571429,-19.0,-50.142857142857146,-23.571428571428573,-61.57142857142857,-15.714285714285714,-53.57142857142857,-21.714285714285715
2021-04-26,-49.857142857142854,-7.857142857142857,-36.0,-38.42857142857143,20.571428571428573,-77.0,-33.42857142857143,-71.57142857142857,-32.714285714285715,-69.71428571428571,-21.285714285714285,-50.714285714285715,-24.571428571428573,-67.14285714285714,-18.0,-54.57142857142857,-21.714285714285715
2021-04-27,-50.857142857142854,-8.857142857142858,-36.857142857142854,-39.285714285714285,20.857142857142858,-76.57142857142857,-34.57142857142857,-72.0,-33.857142857142854,-69.57142857142857,-22.285714285714285,-51.285714285714285,-25.285714285714285,-67.14285714285714,-19.571428571428573,-55.42857142857143,-22.142857142857142
2021-04-28,-52.0,-10.0,-37.857142857142854,-39.42857142857143,21.0,-76.28571428571429,-35.285714285714285,-71.85714285714286,-35.142857142857146,-69.14285714285714,-23.0,-50.857142857142854,-26.0,-66.85714285714286,-20.857142857142858,-55.714285714285715,-22.714285714285715
2021-04-29,-53.142857142857146,-11.428571428571429,-39.0,-40.57142857142857,21.571428571428573,-76.28571428571429,-36.57142857142857,-71.85714285714286,-36.42857142857143,-69.28571428571429,-24.571428571428573,-51.0,-26.714285714285715,-67.14285714285714,-22.285714285714285,-56.0,-23.285714285714285
2021-04-30,-53.857142857142854,-12.142857142857142,-39.714285714285715,-41.42857142857143,21.857142857142858,-76.14285714285714,-37.285714285714285,-71.42857142857143,-37.142857142857146,-69.42857142857143,-25.428571428571427,-50.57142857142857,-27.285714285714285,-67.14285714285714,-23.285714285714285,-55.42857142857143,-23.285714285714285
2021-05-01,-54.57142857142857,-13.0,-40.57142857142857,-43.0,22.285714285714285,-76.0,-40.0,-71.14285714285714,-40.0,-69.57142857142857,-28.857142857142858,-51.857142857142854,-31.428571428571427,-67.28571428571429,-26.142857142857142,-55.42857142857143,-25.857142857142858
2021-05-02,-54.857142857142854,-13.428571428571429,-41.142857142857146,-43.42857142857143,22.285714285714285,-76.0,-43.857142857142854,-70.71428571428571,-40.0,-69.57142857142857,-32.0,-51.42857142857143,-31.428571428571427,-67.42857142857143,-30.428571428571427,-55.0,-25.857142857142858
2021-05-03,-56.142857142857146,-15.571428571428571,-42.285714285714285,-44.42857142857143,22.714285714285715,-76.14285714285714,-45.42857142857143,-70.28571428571429,-40.42857142857143,-69.85714285714286,-32.285714285714285,-51.142857142857146,-31.857142857142858,-67.85714285714286,-31.857142857142858,-54.57142857142857,-26.571428571428573
2021-05-04,-57.285714285714285,-17.142857142857142,-43.42857142857143,-45.42857142857143,23.142857142857142,-76.14285714285714,-47.142857142857146,-69.71428571428571,-40.285714285714285,-70.0,-33.42857142857143,-50.714285714285715,-32.42857142857143,-68.14285714285714,-33.57142857142857,-54.0,-26.857142857142858
2021-05-05,-58.285714285714285,-18.714285714285715,-44.285714285714285,-46.285714285714285,23.428571428571427,-76.28571428571429,-49.142857142857146,-69.28571428571429,-39.42857142857143,-70.14285714285714,-34.42857142857143,-50.42857142857143,-32.857142857142854,-68.42857142857143,-35.285714285714285,-53.57142857142857,-26.428571428571427
2021-05-06,-59.42857142857143,-20.285714285714285,-45.285714285714285,-47.0,23.714285714285715,-76.42857142857143,-50.0,-69.0,-43.0,-70.28571428571429,-34.142857142857146,-50.142857142857146,-34.57142857142857,-68.71428571428571,-36.42857142857143,-53.285714285714285,-29.571428571428573
2021-05-07,-60.857142857142854,-22.285714285714285,-46.57142857142857,-47.714285714285715,24.142857142857142,-76.42857142857143,-51.857142857142854,-68.71428571428571,-46.714285714285715,-70.28571428571429,-35.142857142857146,-49.857142857142854,-36.57142857142857,-69.14285714285714,-38.714285714285715,-53.0,-32.57142857142857
2021-05-08,-60.857142857142854,-22.0,-46.57142857142857,-46.714285714285715,24.0,-76.42857142857143,-51.142857142857146,-68.28571428571429,-45.57142857142857,-69.85714285714286,-33.57142857142857,-47.857142857142854,-34.0,-69.28571428571429,-38.857142857142854,-52.285714285714285,-31.0
2021-05-09,-60.142857142857146,-20.714285714285715,-45.57142857142857,-45.714285714285715,23.714285714285715,-76.28571428571429,-49.57142857142857,-68.0,-38.285714285714285,-69.42857142857143,-32.0,-47.42857142857143,-25.142857142857142,-69.42857142857143,-37.714285714285715,-51.857142857142854,-21.571428571428573
2021-05-10,-61.42857142857143,-22.428571428571427,-47.0,-46.42857142857143,24.285714285714285,-76.28571428571429,-49.0,-67.85714285714286,-44.57142857142857,-69.14285714285714,-32.0,-47.285714285714285,-30.142857142857142,-69.71428571428571,-38.0,-51.714285714285715,-27.714285714285715
2021-05-11,-62.285714285714285,-23.714285714285715,-48.142857142857146,-47.0,24.571428571428573,-76.28571428571429,-49.57142857142857,-67.71428571428571,-50.285714285714285,-68.85714285714286,-32.285714285714285,-47.142857142857146,-34.714285714285715,-70.0,-39.0,-51.57142857142857,-33.0
2021-05-12,-63.0,-24.285714285714285,-49.0,-47.57142857142857,24.857142857142858,-76.14285714285714,-48.714285714285715,-67.42857142857143,-56.285714285714285,-68.57142857142857,-32.42857142857143,-47.0,-39.142857142857146,-70.14285714285714,-39.0,-51.142857142857146,-38.857142857142854
2021-05-13,-63.285714285714285,-24.285714285714285,-49.42857142857143,-48.285714285714285,25.0,-75.71428571428571,-47.857142857142854,-67.0,-57.714285714285715,-68.28571428571429,-32.57142857142857,-47.57142857142857,-42.142857142857146,-70.14285714285714,-38.142857142857146,-50.857142857142854,-40.857142857142854
2021-05-14,-63.857142857142854,-25.428571428571427,-50.285714285714285,-50.0,25.428571428571427,-75.85714285714286,-47.857142857142854,-67.0,-59.714285714285715,-68.85714285714286,-35.0,-48.57142857142857,-46.0,-70.57142857142857,-38.57142857142857,-51.0,-43.714285714285715
2021-05-15,-64.42857142857143,-26.142857142857142,-50.857142857142854,-50.42857142857143,25.428571428571427,-75.57142857142857,-46.857142857142854,-66.85714285714286,-65.57142857142857,-68.57142857142857,-35.42857142857143,-48.42857142857143,-50.857142857142854,-70.57142857142857,-37.57142857142857,-50.57142857142857,-50.0
2021-05-16,-65.28571428571429,-27.571428571428573,-52.0,-51.142857142857146,25.714285714285715,-75.42857142857143,-49.285714285714285,-66.85714285714286,-72.57142857142857,-68.28571428571429,-38.0,-48.57142857142857,-59.285714285714285,-70.42857142857143,-40.42857142857143,-50.42857142857143,-58.714285714285715
2021-05-17,-65.42857142857143,-28.0,-52.142857142857146,-51.142857142857146,25.571428571428573,-75.14285714285714,-52.285714285714285,-67.85714285714286,-71.85714285714286,-67.85714285714286,-41.142857142857146,-49.42857142857143,-59.285714285714285,-70.14285714285714,-43.714285714285715,-51.857142857142854,-57.714285714285715
2021-05-18,-65.71428571428571,-28.857142857142858,-52.57142857142857,-51.42857142857143,25.571428571428573,-74.85714285714286,-54.142857142857146,-68.0,-72.0,-67.42857142857143,-43.714285714285715,-49.714285714285715,-59.42857142857143,-69.85714285714286,-46.142857142857146,-52.142857142857146,-57.57142857142857
2021-05-19,-65.71428571428571,-29.571428571428573,-52.857142857142854,-51.285714285714285,25.571428571428573,-75.85714285714286,-56.857142857142854,-68.0,-72.57142857142857,-67.42857142857143,-46.57142857142857,-49.57142857142857,-59.714285714285715,-70.71428571428571,-49.57142857142857,-52.142857142857146,-57.714285714285715
2021-05-20,-65.85714285714286,-30.285714285714285,-53.285714285714285,-50.857142857142854,25.571428571428573,-75.28571428571429,-59.714285714285715,-67.71428571428571,-73.28571428571429,-67.0,-49.142857142857146,-48.57142857142857,-60.0,-70.57142857142857,-53.285714285714285,-52.0,-58.57142857142857
2021-05-21,-65.42857142857143,-29.714285714285715,-53.0,-49.285714285714285,25.285714285714285,-74.57142857142857,-61.42857142857143,-67.0,-73.71428571428571,-65.85714285714286,-49.142857142857146,-47.285714285714285,-59.285714285714285,-70.14285714285714,-55.285714285714285,-51.285714285714285,-59.0
2021-05-22,-65.0,-29.285714285714285,-52.714285714285715,-48.714285714285715,25.285714285714285,-74.14285714285714,-64.42857142857143,-66.57142857142857,-72.0,-65.42857142857143,-51.0,-46.857142857142854,-58.285714285714285,-69.85714285714286,-58.42857142857143,-50.714285714285715,-57.142857142857146
2021-05-23,-64.0,-27.285714285714285,-51.142857142857146,-47.57142857142857,24.857142857142858,-73.71428571428571,-63.285714285714285,-66.14285714285714,-65.28571428571429,-64.85714285714286,-49.57142857142857,-46.142857142857146,-51.285714285714285,-69.57142857142857,-57.142857142857146,-49.857142857142854,-48.142857142857146
2021-05-24,-63.42857142857143,-26.571428571428573,-50.57142857142857,-47.0,24.714285714285715,-73.14285714285714,-62.57142857142857,-64.42857142857143,-67.14285714285714,-64.42857142857143,-48.714285714285715,-44.714285714285715,-52.57142857142857,-69.28571428571429,-56.42857142857143,-47.57142857142857,-50.57142857142857
2021-05-25,-62.857142857142854,-26.0,-50.0,-46.285714285714285,24.571428571428573,-72.57142857142857,-62.42857142857143,-63.57142857142857,-68.57142857142857,-64.0,-48.42857142857143,-43.714285714285715,-53.857142857142854,-69.0,-56.42857142857143,-46.42857142857143,-52.714285714285715
2021-05-26,-62.57142857142857,-25.857142857142858,-49.857142857142854,-46.42857142857143,24.571428571428573,-71.0,-64.14285714285714,-63.0,-69.57142857142857,-63.857142857142854,-50.714285714285715,-44.0,-55.142857142857146,-68.0,-58.857142857142854,-46.142857142857146,-54.57142857142857
2021-05-27,-62.142857142857146,-25.428571428571427,-49.42857142857143,-46.0,24.428571428571427,-70.71428571428571,-65.0,-62.57142857142857,-70.28571428571429,-63.285714285714285,-51.142857142857146,-43.42857142857143,-56.142857142857146,-67.57142857142857,-59.857142857142854,-45.42857142857143,-55.714285714285715
2021-05-28,-61.714285714285715,-25.0,-49.142857142857146,-45.42857142857143,24.142857142857142,-70.28571428571429,-64.42857142857143,-62.142857142857146,-70.85714285714286,-62.57142857142857,-50.714285714285715,-42.714285714285715,-57.142857142857146,-67.0,-59.42857142857143,-44.857142857142854,-56.714285714285715
2021-05-29,-61.285714285714285,-24.428571428571427,-48.714285714285715,-44.57142857142857,23.714285714285715,-69.85714285714286,-63.42857142857143,-61.714285714285715,-72.85714285714286,-61.857142857142854,-49.57142857142857,-41.57142857142857,-58.42857142857143,-66.42857142857143,-58.714285714285715,-44.142857142857146,-59.142857142857146
2021-05-30,-61.142857142857146,-24.714285714285715,-49.0,-44.285714285714285,23.714285714285715,-69.28571428571429,-62.714285714285715,-61.0,-79.0,-61.42857142857143,-48.714285714285715,-40.714285714285715,-64.0,-66.0,-57.857142857142854,-43.142857142857146,-67.28571428571429
2021-05-31,-60.142857142857146,-23.428571428571427,-48.285714285714285,-43.42857142857143,23.285714285714285,-68.42857142857143,-62.0,-60.42857142857143,-77.57142857142857,-60.57142857142857,-48.285714285714285,-40.142857142857146,-62.857142857142854,-65.28571428571429,-57.57142857142857,-42.57142857142857,-65.71428571428571
2021-06-01,-58.714285714285715,-21.142857142857142,-47.0,-42.42857142857143,22.714285714285715,-67.28571428571429,-60.142857142857146,-59.285714285714285,-76.14285714285714,-59.57142857142857,-46.857142857142854,-39.57142857142857,-61.57142857142857,-64.28571428571429,-55.714285714285715,-41.57142857142857,-64.0
2021-06-02,-56.857142857142854,-17.857142857142858,-45.142857142857146,-40.57142857142857,22.0,-65.85714285714286,-56.142857142857146,-57.857142857142854,-75.0,-57.714285714285715,-42.714285714285715,-38.0,-60.285714285714285,-62.857142857142854,-51.285714285714285,-40.0,-62.57142857142857
2021-06-03,-55.285714285714285,-15.428571428571429,-43.714285714285715,-39.42857142857143,21.428571428571427,-64.85714285714286,-53.142857142857146,-56.42857142857143,-74.0,-56.714285714285715,-40.42857142857143,-37.42857142857143,-59.142857142857146,-61.857142857142854,-48.285714285714285,-38.714285714285715,-61.285714285714285
2021-06-04,-53.857142857142854,-13.285714285714286,-42.42857142857143,-38.42857142857143,21.0,-64.14285714285714,-51.857142857142854,-55.142857142857146,-73.28571428571429,-55.57142857142857,-39.142857142857146,-36.857142857142854,-58.0,-61.0,-47.142857142857146,-37.714285714285715,-60.42857142857143
2021-06-05,-53.0,-12.142857142857142,-41.42857142857143,-37.57142857142857,20.714285714285715,-63.142857142857146,-51.142857142857146,-54.142857142857146,-72.71428571428571,-54.42857142857143,-38.0,-36.285714285714285,-56.857142857142854,-60.0,-46.42857142857143,-36.57142857142857,-59.714285714285715
2021-06-06,-52.42857142857143,-11.285714285714286,-40.57142857142857,-37.142857142857146,20.428571428571427,-62.42857142857143,-50.285714285714285,-53.285714285714285,-72.28571428571429,-53.57142857142857,-37.42857142857143,-35.857142857142854,-55.714285714285715,-58.857142857142854,-45.714285714285715,-35.57142857142857,-58.857142857142854
2021-06-07,-51.0,-9.0,-39.142857142857146,-36.142857142857146,20.0,-59.857142857142854,-49.285714285714285,-51.142857142857146,-70.0,-51.714285714285715,-36.142857142857146,-35.142857142857146,-53.57142857142857,-56.857142857142854,-44.57142857142857,-34.142857142857146,-56.57142857142857
2021-06-08,-49.857142857142854,-7.285714285714286,-38.0,-35.142857142857146,19.571428571428573,-57.57142857142857,-48.285714285714285,-49.714285714285715,-67.57142857142857,-50.0,-35.42857142857143,-34.57142857142857,-51.42857142857143,-54.857142857142854,-44.0,-33.142857142857146,-54.42857142857143
2021-06-09,-48.857142857142854,-5.857142857142857,-37.142857142857146,-34.42857142857143,19.142857142857142,-55.0,-47.57142857142857,-49.285714285714285,-65.14285714285714,-48.285714285714285,-34.714285714285715,-34.42857142857143,-49.142857142857146,-52.714285714285715,-43.42857142857143,-33.285714285714285,-52.0
2021-06-10,-47.714285714285715,-4.428571428571429,-36.142857142857146,-33.57142857142857,18.857142857142858,-52.42857142857143,-47.142857142857146,-48.285714285714285,-63.0,-46.42857142857143,-34.0,-33.857142857142854,-46.857142857142854,-50.42857142857143,-43.0,-32.857142857142854,-49.857142857142854
