date,Bangalore,Chennai,Delhi,Hyderabad,Mumbai,Pune
2020-10-06,86.30428571428571,85.65285714285713,91.10000000000001,119.74857142857142,72.48,84.65142857142858
2020-10-07,85.91142857142857,84.51857142857143,91.03,118.85571428571428,72.36285714285715,84.86571428571428
2020-10-08,84.17428571428572,83.25428571428571,90.93142857142857,119.06000000000002,72.70285714285714,84.06714285714285
2020-10-09,83.78714285714285,83.65,92.12714285714286,119.74714285714286,74.41571428571429,83.50571428571428
2020-10-10,83.72285714285714,84.04428571428572,91.58428571428571,118.88857142857144,75.62714285714286,83.92857142857143
2020-10-11,83.61571428571429,85.42428571428572,92.28142857142858,118.92,76.36857142857143,83.4542857142857
2020-10-12,83.45,85.60285714285715,92.99142857142856,117.12857142857145,75.84571428571428,83.9542857142857
2020-10-13,84.06714285714285,85.53428571428572,93.61714285714285,115.80714285714285,76.81285714285715,84.10857142857142
2020-10-14,83.86285714285714,86.29142857142858,94.39857142857143,112.5842857142857,78.55714285714285,83.78
2020-10-15,83.19714285714285,86.53,94.63857142857141,109.32285714285716,79.63857142857144,81.97
2020-10-16,83.23142857142857,85.96428571428571,94.38571428571427,105.62142857142858,79.23571428571428,80.95714285714284
2020-10-17,84.40142857142857,86.62,93.23857142857142,105.70714285714287,79.22142857142856,80.31285714285714
2020-10-18,85.7242857142857,85.55,93.11285714285714,104.64285714285714,79.62142857142858,81.14285714285714
2020-10-19,86.6842857142857,85.68714285714285,92.76142857142858,105.06571428571428,80.93142857142857,81.53999999999999
2020-10-20,87.14857142857143,86.53714285714285,92.88571428571427,104.97571428571428,81.54857142857144,81.62571428571428
2020-10-21,88.12142857142858,87.28142857142858,92.33857142857143,107.73571428571428,81.49428571428572,82.56428571428572
2020-10-22,89.91857142857143,88.82285714285715,91.86285714285714,109.71571428571428,81.93285714285715,85.60285714285715
2020-10-23,91.25714285714285,90.44571428571429,91.88571428571429,109.75571428571428,82.78857142857143,86.57857142857142
2020-10-24,89.46857142857144,88.72857142857143,92.81714285714285,104.80857142857143,82.79142857142858,85.17857142857143
2020-10-25,88.62,90.63428571428571,92.37714285714286,102.11142857142856,82.23285714285714,84.08285714285715
2020-10-26,89.26714285714286,92.38571428571427,92.35428571428572,102.77857142857144,82.47571428571429,85.44571428571429
2020-10-27,89.91714285714285,93.79714285714284,92.49,105.88999999999999,82.9,87.40857142857143
2020-10-28,91.73,95.24714285714286,93.32428571428571,108.89714285714285,83.67999999999999,89.02714285714286
2020-10-29,92.44285714285715,96.08857142857143,94.41285714285716,111.81857142857142,83.55857142857143,89.68571428571428
2020-10-30,92.4057142857143,96.68857142857142,95.48,115.86714285714287,84.25,91.95428571428572
2020-10-31,94.54285714285713,99.24,97.06714285714285,122.36428571428571,86.77857142857144,97.25285714285714
2020-11-01,95.94857142857143,99.67142857142858,98.36857142857143,127.24285714285715,89.22571428571429,100.91285714285713
2020-11-02,96.39142857142858,99.34,98.82000000000001,128.67857142857142,91.14714285714285,101.63
2020-11-03,96.87571428571428,100.10571428571427,98.25,128.49571428571429,91.98,102.11571428571428
2020-11-04,95.97571428571429,99.56142857142856,96.62714285714286,127.73285714285714,91.96857142857142,101.91285714285713
2020-11-05,95.53,99.35857142857142,96.47999999999999,126.90428571428572,92.89,102.26428571428572
2020-11-06,96.23,99.71000000000001,96.92142857142856,126.36428571428571,93.62571428571428,102.39999999999999
2020-11-07,97.71571428571428,99.95428571428572,97.52571428571427,127.18428571428572,94.5,101.7357142857143
2020-11-08,98.3457142857143,99.71142857142857,97.48714285714286,127.08714285714284,95.08285714285715,101.15285714285714
2020-11-09,97.73142857142857,99.85285714285715,98.06142857142858,126.73142857142857,94.8,100.92571428571429
2020-11-10,97.19714285714288,98.58285714285715,99.1657142857143,127.05285714285715,95.25571428571428,100.39571428571428
2020-11-11,97.49285714285713,98.62285714285714,101.59,127.71142857142857,96.88857142857144,101.02285714285713
2020-11-12,97.90714285714284,98.4057142857143,101.89142857142858,127.67142857142858,98.26571428571428,101.31285714285715
2020-11-13,96.50285714285714,94.36714285714287,98.75857142857144,125.21571428571428,96.95285714285714,97.85571428571428
2020-11-14,91.62857142857145,88.01142857142858,90.01857142857143,117.05428571428571,91.44571428571429,91.03857142857143
2020-11-15,88.84714285714286,86.64285714285714,87.17999999999999,116.0185714285714,90.13428571428571,89.20714285714284
2020-11-16,89.51857142857143,85.74857142857142,87.21285714285715,117.73428571428569,90.15142857142857,89.61714285714287
2020-11-17,90.61000000000001,85.98285714285714,86.82571428571428,119.29142857142857,89.38428571428571,91.00428571428571
2020-11-18,93.28142857142858,86.76571428571428,86.07285714285715,120.1742857142857,89.22857142857143,92.2
2020-11-19,94.3142857142857,89.61714285714287,85.41142857142857,123.22857142857141,88.21428571428571,94.28999999999999
2020-11-20,96.98857142857143,94.43142857142857,87.23428571428572,129.31714285714287,89.98,99.71000000000001
2020-11-21,102.85571428571428,102.41285714285716,94.39999999999999,140.66428571428568,95.51428571428572,109.36999999999999
2020-11-22,107.08571428571429,104.32571428571428,96.66714285714286,144.52142857142857,96.90428571428572,113.4
2020-11-23,108.14285714285714,104.40714285714286,95.85857142857142,145.21285714285713,96.70428571428572,115.34857142857142
2020-11-24,109.36,99.81142857142858,96.08285714285715,148.0257142857143,96.66,116.43142857142857
2020-11-25,108.72,92.68571428571428,98.47857142857143,151.68285714285713,95.21142857142857,116.7757142857143
2020-11-26,109.24857142857142,87.48714285714286,102.28571428571429,152.40285714285713,94.64142857142858,117.22142857142856
2020-11-27,109.02571428571427,85.11714285714287,105.55857142857144,149.82142857142858,94.02714285714286,117.70285714285714
2020-11-28,108.67285714285713,82.29857142857144,106.43714285714285,148.06428571428572,93.38,117.88142857142857
2020-11-29,107.85428571428572,80.50857142857141,107.59714285714286,148.04285714285714,92.72,118.81285714285714
2020-11-30,107.59428571428573,81.85000000000001,110.58571428571429,146.84714285714287,93.57571428571428,119.53
2020-12-01,107.71714285714286,86.25285714285714,113.60428571428572,143.50857142857143,94.32142857142857,119.36285714285714
2020-12-02,107.29571428571428,92.83714285714287,113.0442857142857,140.4,94.97857142857141,118.7942857142857
2020-12-03,107.55142857142857,96.2142857142857,110.97285714285714,139.09428571428572,95.39714285714285,118.14857142857144
2020-12-04,107.10000000000001,96.11714285714287,109.74714285714285,140.12571428571428,95.97000000000001,118.03999999999999
2020-12-05,107.33571428571429,96.82428571428571,111.07428571428571,141.1157142857143,97.13428571428571,119.15142857142857
2020-12-06,108.94285714285715,98.55714285714285,114.30285714285715,143.0,98.75,119.29428571428572
2020-12-07,109.32285714285715,98.47285714285714,115.25,144.68428571428572,97.90714285714286,118.24714285714286
2020-12-08,108.43285714285715,98.68857142857144,112.78571428571429,146.90714285714284,97.07571428571428,118.71000000000001
2020-12-09,110.83285714285715,100.4342857142857,116.19142857142856,151.3414285714286,100.03,120.88000000000001
2020-12-10,111.86142857142856,102.23714285714287,119.62571428571428,154.0142857142857,101.67285714285715,121.90142857142857
2020-12-11,113.41857142857143,105.62285714285713,122.12285714285714,156.39857142857142,103.36285714285714,122.87571428571428
2020-12-12,113.94000000000001,108.51285714285713,121.97999999999999,156.8542857142857,103.86142857142859,122.38000000000001
2020-12-13,113.33714285714287,109.40142857142858,119.91857142857143,155.7657142857143,104.59428571428573,122.35857142857142
2020-12-14,114.43999999999998,111.26714285714286,118.7942857142857,155.81714285714287,106.32285714285715,123.65571428571427
2020-12-15,114.96571428571428,112.14428571428572,119.02142857142857,154.91142857142856,108.59714285714286,124.24714285714285
2020-12-16,111.92857142857143,110.97,114.29285714285713,151.42428571428573,107.1657142857143,124.12571428571427
2020-12-17,110.91428571428573,109.86571428571428,109.94428571428571,150.21142857142857,106.89,124.1557142857143
2020-12-18,111.72857142857143,109.64857142857144,106.84,150.09142857142857,107.34,125.69714285714285
2020-12-19,113.26857142857143,110.57714285714285,107.01857142857143,150.6042857142857,109.18999999999998,127.10142857142857
2020-12-20,113.62857142857142,111.12714285714286,106.99714285714286,150.4157142857143,109.82000000000002,128.83285714285714
2020-12-21,113.05142857142859,110.03428571428572,106.36857142857143,150.03714285714287,109.54714285714286,128.69285714285715
2020-12-22,113.55999999999999,110.62142857142858,107.71142857142857,151.37000000000003,109.52857142857144,129.52142857142857
2020-12-23,115.52285714285713,111.96142857142857,109.54714285714286,153.27,110.85142857142856,130.49285714285716
2020-12-24,117.97857142857144,114.04,112.97714285714287,155.03571428571428,113.1557142857143,134.55285714285714
2020-12-25,117.52000000000001,114.39,116.42857142857143,154.58714285714288,112.88142857142859,136.43571428571428
2020-12-26,114.45428571428572,112.62285714285714,116.04142857142857,152.69,110.32000000000001,136.52428571428572
2020-12-27,114.07285714285715,112.59571428571428,116.65714285714286,154.14857142857142,110.23428571428572,138.17857142857142
2020-12-28,114.73714285714286,113.01142857142858,117.2942857142857,155.0957142857143,109.96571428571428,139.39000000000001
2020-12-29,115.18714285714286,113.19428571428571,117.58285714285715,154.07285714285715,109.8157142857143,139.94
2020-12-30,114.69714285714288,113.33714285714287,117.9242857142857,152.54,109.04285714285716,140.48
2020-12-31,112.12571428571428,111.80142857142856,117.75428571428571,150.31857142857143,108.05999999999999,138.73714285714286
2021-01-01,111.35,111.42571428571429,116.83,148.74428571428572,106.38285714285713,137.4542857142857
2021-01-02,112.81714285714285,111.55571428571429,116.44428571428571,150.12857142857143,106.80428571428573,138.28714285714287
2021-01-03,113.77857142857144,111.23,116.03142857142858,149.03,106.82428571428571,137.20428571428573
2021-01-04,113.23285714285714,110.18999999999998,116.85714285714286,148.88857142857142,107.05999999999999,136.9257142857143
2021-01-05,112.44428571428571,108.15714285714286,117.13142857142859,149.26285714285717,107.13142857142859,137.18714285714287
2021-01-06,111.44142857142856,107.60000000000001,117.23857142857143,149.9185714285714,106.47,137.01142857142855
2021-01-07,111.28999999999999,106.99714285714285,115.90285714285713,151.18285714285713,105.27,135.31857142857143
2021-01-08,111.84857142857143,108.42999999999999,115.82285714285716,153.04714285714286,107.3,135.05428571428573
2021-01-09,112.4,110.45142857142858,117.66142857142859,153.57285714285715,110.59000000000002,135.0157142857143
2021-01-10,111.56428571428572,111.31142857142858,118.77571428571427,153.11714285714285,111.56285714285714,135.81142857142856
2021-01-11,111.48285714285714,113.13,118.07142857142857,151.82571428571427,112.15142857142858,134.95857142857142
2021-01-12,111.25714285714285,115.89999999999999,117.84000000000002,149.1885714285714,112.45857142857143,133.08142857142857
2021-01-13,110.88285714285715,115.42142857142858,117.82285714285715,142.80142857142857,112.57285714285715,130.03857142857143
2021-01-14,110.2057142857143,113.3457142857143,117.93142857142858,134.55857142857144,112.31714285714285,129.1585714285714
2021-01-15,109.58285714285714,110.44000000000001,118.24142857142856,128.59,111.77428571428571,127.80999999999999
2021-01-16,110.60571428571428,109.41285714285716,118.32714285714287,124.75285714285714,110.78428571428572,127.39
2021-01-17,112.49714285714285,111.03428571428572,118.51428571428572,124.88428571428572,110.7057142857143,126.56714285714284
2021-01-18,113.19285714285715,111.76142857142858,118.50142857142859,126.53714285714285,110.19142857142856,126.19000000000001
2021-01-19,114.24285714285713,111.90857142857143,118.75571428571428,128.29999999999998,110.30142857142859,127.12428571428572
2021-01-20,115.65714285714284,113.39857142857143,119.25571428571428,132.39000000000001,110.61428571428573,129.48142857142858
2021-01-21,117.28285714285713,116.28142857142858,119.53999999999999,138.16571428571427,111.35285714285715,131.15142857142857
2021-01-22,119.20714285714287,119.79142857142857,120.35571428571428,143.58285714285714,112.91428571428573,133.98285714285714
2021-01-23,121.02857142857142,122.94285714285714,121.27714285714285,148.22142857142856,114.8,135.70571428571427
2021-01-24,121.46714285714286,127.03142857142858,120.57142857142857,149.3814285714286,114.69428571428571,136.68
2021-01-25,123.3442857142857,130.86999999999998,120.70142857142856,150.8842857142857,115.62571428571427,141.49571428571429
2021-01-26,125.09000000000002,137.65857142857143,120.00428571428571,153.77714285714288,115.73142857142857,145.1585714285714
2021-01-27,124.57428571428572,140.56,118.64142857142858,155.40571428571428,115.97,146.02142857142857
2021-01-28,124.38571428571429,141.23142857142858,120.16142857142857,156.26142857142855,116.36571428571428,146.89714285714285
2021-01-29,124.27285714285713,141.0,120.29142857142857,156.5742857142857,115.4342857142857,146.82142857142858
2021-01-30,124.88714285714286,141.16428571428574,121.37857142857145,158.59714285714284,113.44714285714285,147.74142857142857
2021-01-31,125.49000000000001,140.3957142857143,124.24142857142859,160.7657142857143,112.46857142857142,148.74285714285716
2021-02-01,123.76714285714286,137.01857142857142,126.3157142857143,160.17714285714285,111.78142857142858,145.83428571428573
2021-02-02,122.42857142857143,132.71571428571428,128.3114285714286,158.71142857142857,111.62714285714286,142.99714285714285
2021-02-03,123.36857142857141,132.46,130.65857142857143,159.31,110.89142857142858,142.37714285714284
2021-02-04,123.64428571428572,132.42142857142855,130.34428571428572,158.5,110.25714285714285,141.54
2021-02-05,124.75,133.38857142857142,130.51428571428573,159.29571428571427,111.88,141.7
2021-02-06,124.90142857142858,134.05571428571426,129.1757142857143,159.3742857142857,112.99142857142859,140.83285714285714
2021-02-07,124.67999999999999,133.1,129.95,159.0742857142857,113.91142857142857,140.0957142857143
2021-02-08,125.15,133.74285714285716,129.9385714285714,158.33285714285714,113.25428571428571,139.48
2021-02-09,124.73571428571428,131.56,130.50714285714284,157.59142857142857,113.22714285714287,139.14857142857142
2021-02-10,124.34285714285714,129.7042857142857,131.37142857142857,156.3842857142857,113.52000000000001,139.23714285714286
2021-02-11,124.77142857142859,130.07285714285715,132.8242857142857,158.0,113.72857142857143,139.6442857142857
2021-02-12,124.92714285714285,130.75714285714287,135.36285714285714,160.21428571428572,113.82428571428571,140.82285714285715
2021-02-13,127.0842857142857,132.85714285714286,139.31285714285713,160.94571428571427,114.60000000000001,141.47142857142856
2021-02-14,129.79428571428573,136.65714285714287,142.1142857142857,161.27428571428572,117.19285714285714,144.07142857142858
2021-02-15,130.19,137.58285714285714,144.70142857142858,162.13857142857142,118.85714285714286,146.2342857142857
2021-02-16,130.72,138.91,151.89714285714285,163.17714285714285,119.21857142857142,148.33571428571432
2021-02-17,130.9042857142857,139.08857142857144,152.0142857142857,163.69428571428574,118.97714285714285,148.63714285714286
2021-02-18,130.84,138.73857142857142,151.8785714285714,163.00857142857143,118.41,148.3042857142857
2021-02-19,129.79,137.95714285714286,151.1285714285714,160.50285714285715,115.42714285714285,145.4742857142857
2021-02-20,127.7042857142857,136.51000000000002,150.36142857142858,158.75571428571428,112.12571428571428,144.24714285714285
2021-02-21,126.51142857142857,133.76714285714286,147.72571428571428,157.83714285714288,108.04142857142857,140.77142857142857
2021-02-22,126.24857142857142,132.90857142857143,144.59714285714287,157.07142857142858,105.61428571428571,137.07999999999998
2021-02-23,126.43142857142857,136.8,137.09285714285713,156.82,103.72571428571428,133.43428571428572
2021-02-24,127.81428571428572,141.00857142857143,136.62285714285716,157.23142857142858,102.58,131.77714285714288
2021-02-25,127.98714285714287,142.15285714285716,135.92142857142858,157.3957142857143,101.60571428571428,129.7942857142857
2021-02-26,127.79142857142857,142.4757142857143,135.33714285714288,157.6142857142857,101.14714285714285,127.30999999999999
2021-02-27,126.8157142857143,142.04285714285714,135.32714285714286,157.8242857142857,100.57142857142857,124.26999999999998
2021-02-28,124.73,140.50857142857143,134.32,157.61857142857144,99.47285714285714,122.39
2021-03-01,123.39142857142858,139.44285714285715,134.37857142857143,156.74,98.55285714285715,121.26428571428572
2021-03-02,123.76,136.68571428571428,134.42285714285714,155.8957142857143,97.69428571428573,121.25285714285714
2021-03-03,121.81428571428572,133.4042857142857,133.90714285714284,155.02428571428572,97.46142857142857,120.74571428571427
2021-03-04,122.77714285714285,134.32999999999998,133.75142857142856,154.77428571428572,96.97571428571428,120.94571428571429
2021-03-05,123.42285714285715,134.47142857142856,133.15285714285713,153.96,96.64,121.79714285714284
2021-03-06,123.48857142857143,133.41857142857143,132.56285714285713,153.6957142857143,96.51714285714286,121.51714285714287
2021-03-07,123.35142857142857,132.28285714285715,132.31857142857143,153.79857142857145,97.05571428571429,120.92999999999999
2021-03-08,123.99142857142859,132.43142857142857,132.29142857142855,155.33714285714285,97.51571428571428,121.53142857142858
2021-03-09,122.85714285714286,131.37428571428572,132.00142857142856,155.5885714285714,98.35571428571428,120.61428571428571
2021-03-10,123.04999999999998,130.46714285714285,131.80428571428573,155.39285714285714,98.11285714285714,119.67285714285715
2021-03-11,120.76857142857145,128.80285714285714,131.05285714285714,153.51142857142855,97.5557142857143,117.95714285714287
2021-03-13,121.85714285714286,130.52857142857144,133.0742857142857,156.10714285714286,98.27857142857144,118.08571428571429
2021-03-14,118.34571428571428,127.95285714285716,132.59,152.88285714285712,96.42428571428572,115.31285714285715
2021-03-15,115.05857142857143,124.82428571428571,134.69571428571427,149.40285714285713,93.98285714285714,111.88285714285713
2021-03-16,114.68571428571428,123.45,134.04571428571427,148.30285714285714,93.25285714285714,111.3442857142857
2021-03-17,114.83285714285715,121.37,134.58714285714285,148.96714285714285,92.07714285714287,110.53857142857143
2021-03-18,114.31857142857142,119.31428571428572,134.60714285714286,148.2242857142857,91.36142857142856,109.17428571428572
2021-03-19,116.69571428571427,120.03857142857144,137.21,151.68571428571428,92.12142857142855,109.89
2021-03-20,117.30714285714285,119.24714285714286,137.26857142857142,151.78857142857143,91.29142857142858,109.26285714285714
2021-03-21,116.24571428571429,117.10571428571428,136.4542857142857,150.9857142857143,90.10142857142856,107.69285714285714
2021-03-22,115.69142857142857,115.97285714285715,132.68428571428572,150.1542857142857,89.53999999999999,106.59714285714287
2021-03-23,115.29285714285716,116.55857142857144,133.23714285714286,149.49285714285716,88.66571428571429,105.39142857142858
2021-03-24,114.69142857142856,117.40857142857143,133.09571428571428,149.54142857142855,88.58571428571427,104.83428571428571
2021-03-25,114.67142857142858,117.06857142857143,133.0857142857143,150.21,88.04999999999998,105.01714285714286
2021-03-26,113.70428571428572,116.62714285714286,131.75285714285715,149.35285714285715,87.41428571428571,104.85571428571428
2021-03-27,111.36714285714285,115.40428571428572,127.82000000000001,147.04714285714286,85.19857142857143,102.56714285714285
2021-03-28,108.97142857142856,114.28714285714285,118.62142857142858,142.47714285714287,79.11857142857143,98.58
2021-03-29,108.05714285714285,113.95571428571428,111.45714285714284,139.6442857142857,75.72142857142856,96.52571428571427
2021-03-30,107.25857142857141,113.02857142857142,108.46428571428571,137.93428571428572,74.22,94.62857142857142
2021-03-31,107.05857142857143,111.77428571428571,106.15428571428572,134.9657142857143,72.12714285714286,92.73428571428572
2021-04-01,107.86,112.4342857142857,104.69857142857143,133.95285714285714,70.92285714285715,90.70714285714284
2021-04-02,108.41428571428571,111.29142857142857,103.40285714285713,133.50142857142856,68.67285714285714,87.39428571428572
2021-04-03,108.1942857142857,108.52571428571427,104.12714285714286,132.7942857142857,67.12,83.08714285714287
2021-04-04,109.52999999999999,106.78857142857143,111.75714285714285,134.78285714285715,69.79714285714286,81.90428571428572
2021-04-05,109.14857142857143,103.62,117.2757142857143,135.39285714285714,70.07142857142858,79.61285714285715
2021-04-06,108.7,100.24285714285715,118.01714285714286,135.17,67.69714285714285,76.14428571428572
2021-04-07,107.32000000000001,98.54142857142857,116.92571428571429,134.5885714285714,65.26857142857143,73.55999999999999
2021-04-08,104.50285714285714,96.38142857142859,115.36285714285714,133.23285714285717,62.81428571428571,71.45
2021-04-09,102.17999999999999,94.91571428571429,113.41428571428573,130.71285714285713,59.65285714285715,66.73428571428572
2021-04-10,99.28999999999999,93.41285714285713,110.91428571428571,127.66285714285716,52.77428571428572,59.74857142857143
2021-04-11,96.15428571428572,93.10857142857142,107.50714285714285,124.34285714285714,48.34428571428571,56.134285714285724
2021-04-12,93.43714285714286,94.62714285714286,104.26285714285713,120.31714285714285,47.48,55.49285714285714
2021-04-13,90.14142857142858,95.05714285714285,100.60428571428572,116.05,47.11571428571428,56.06571428571429
2021-04-14,87.20714285714284,93.75428571428573,97.2942857142857,113.18999999999998,46.050000000000004,54.621428571428574
2021-04-15,85.50857142857141,92.61857142857141,93.95857142857143,110.35714285714286,43.14714285714285,50.79
2021-04-16,82.96142857142857,90.92142857142858,88.88714285714285,107.3042857142857,41.33,49.35142857142858
2021-04-17,80.84571428571428,89.91428571428573,78.57428571428571,104.10857142857142,42.19571428571429,50.07142857142857
2021-04-18,79.32571428571428,88.56857142857143,70.91857142857143,101.82714285714285,41.39714285714285,48.54
2021-04-19,78.17857142857143,86.71857142857142,68.7,100.94857142857143,38.56,45.785714285714285
2021-04-20,76.83285714285715,85.21428571428571,62.142857142857146,99.05428571428571,36.35285714285714,42.41857142857143
2021-04-21,75.46571428571428,85.54285714285713,56.464285714285715,96.11285714285714,34.23714285714285,40.87714285714286
2021-04-22,72.75142857142858,85.54,50.76,93.35142857142857,33.505714285714284,40.285714285714285
2021-04-23,67.40857142857143,84.59,46.16428571428571,90.3257142857143,32.29,39.01
2021-04-24,58.45285714285715,80.10571428571428,45.99571428571428,86.42142857142858,31.342857142857145,38.392857142857146
2021-04-25,52.91857142857143,75.38285714285715,44.47571428571428,83.80428571428571,30.851428571428567,37.96714285714285
2021-04-26,53.024285714285725,74.92142857142858,40.035714285714285,82.71285714285715,30.43285714285714,37.08571428571429
2021-04-27,51.16142857142858,74.10571428571428,40.80428571428571,82.2,30.014285714285712,36.71142857142856
2021-04-28,46.50571428571429,72.33285714285714,40.955714285714286,82.52999999999999,29.89428571428571,36.21999999999999
2021-04-29,42.252857142857145,70.06285714285714,41.09285714285714,81.81428571428572,29.892857142857142,36.44714285714286
2021-04-30,39.80428571428571,67.33857142857143,41.332857142857144,81.29285714285713,30.632857142857144,37.527142857142856
2021-05-01,39.798571428571435,64.19285714285715,41.237142857142864,80.41571428571429,31.164285714285715,38.18
2021-05-02,38.40857142857143,61.98428571428571,40.66285714285714,79.10000000000001,31.472857142857144,38.89714285714285
2021-05-03,33.25142857142857,59.68000000000001,39.67857142857143,77.78142857142858,31.861428571428572,39.81428571428571
2021-05-04,30.94,58.62,38.79,77.37571428571428,32.21,40.58714285714286
2021-05-05,31.224285714285717,56.70714285714286,38.22714285714286,76.83857142857143,32.715714285714284,41.207142857142856
2021-05-06,31.44857142857143,53.97714285714285,37.52142857142858,76.00428571428571,33.47,42.08571428571429
2021-05-07,32.32285714285714,52.07285714285715,37.06,75.07428571428571,34.12428571428571,42.49714285714286
2021-05-08,33.31285714285714,54.41571428571428,36.73571428571428,75.10000000000001,34.85,42.902857142857144
2021-05-09,32.964285714285715,56.13999999999999,36.75,74.91714285714286,35.472857142857144,43.65
2021-05-10,32.048571428571435,51.721428571428575,36.73714285714285,75.07571428571428,35.86714285714286,44.02142857142858
2021-05-11,31.082857142857144,47.26857142857143,36.88428571428572,74.72428571428573,36.30142857142857,43.82571428571429
2021-05-12,30.05142857142857,43.05714285714286,36.987142857142864,70.05999999999999,36.96,43.707142857142856
2021-05-13,29.374285714285715,40.550000000000004,36.73571428571429,66.26857142857143,37.33571428571429,43.58428571428572
2021-05-14,27.684285714285714,37.642857142857146,36.63857142857143,62.14,37.41142857142857,43.35285714285714
2021-05-15,26.291428571428575,32.82285714285714,37.34857142857144,57.69285714285714,38.13857142857143,43.51571428571429
2021-05-16,25.889999999999997,29.93142857142857,37.75142857142857,54.20285714285715,38.19428571428572,42.94571428571429
2021-05-17,26.238571428571426,30.407142857142855,38.14142857142857,50.12571428571429,37.19428571428572,42.839999999999996
2021-05-18,26.427142857142854,30.73714285714286,38.34428571428572,47.31428571428571,37.48571428571428,43.72571428571428
2021-05-19,26.74857142857143,30.46857142857143,38.61285714285714,47.9,38.182857142857145,44.435714285714276
2021-05-20,26.611428571428572,30.23142857142857,39.23142857142857,48.4,39.07714285714286,45.082857142857144
2021-05-21,27.12142857142857,30.234285714285715,39.61571428571428,49.854285714285716,40.34428571428571,46.228571428571435
2021-05-22,27.30142857142857,32.76428571428571,39.371428571428574,50.79,41.10857142857143,47.41857142857143
2021-05-23,27.607142857142858,33.95,39.22428571428571,50.95285714285715,42.565714285714286,48.98571428571428
2021-05-24,27.692857142857143,32.965714285714284,38.951428571428565,51.308571428571426,44.89142857142857,50.068571428571424
2021-05-25,28.005714285714287,32.371428571428574,38.95428571428572,51.464285714285715,46.1342857142857,50.60142857142857
2021-05-26,28.305714285714284,32.247142857142855,39.29571428571428,51.55285714285714,46.465714285714284,51.182857142857145
2021-05-27,28.99142857142857,31.680000000000003,39.70857142857143,51.96999999999999,47.29,52.521428571428565
2021-05-28,29.774285714285714,31.368571428571425,40.41428571428571,52.22857142857142,48.368571428571435,53.45428571428571
2021-05-29,30.352857142857143,28.900000000000002,41.56714285714286,53.10285714285715,49.69714285714286,54.388571428571424
2021-05-30,30.852857142857143,27.529999999999998,42.85000000000001,55.152857142857144,50.58,55.98428571428571
2021-05-31,31.64428571428571,28.48,44.91142857142857,57.52428571428572,52.542857142857144,57.68571428571429
2021-06-01,32.19571428571429,29.018571428571427,47.152857142857144,60.06428571428571,54.84857142857142,59.92714285714286
2021-06-02,32.76285714285714,29.48,49.08857142857143,63.104285714285716,57.34285714285714,62.99428571428571
2021-06-03,33.20142857142857,30.58142857142857,50.97714285714286,66.61285714285715,59.252857142857145,65.88714285714286
2021-06-04,33.410000000000004,31.710000000000004,53.06857142857143,70.02428571428571,61.30714285714286,68.94714285714286
2021-06-05,33.97428571428571,32.574285714285715,54.997142857142855,74.45857142857143,62.694285714285705,72.74571428571429
2021-06-06,34.57142857142857,34.1,57.16285714285714,76.42714285714285,64.65285714285714,75.69714285714285
2021-06-07,35.10857142857143,36.067142857142855,59.66428571428571,77.70428571428572,65.4042857142857,78.44000000000001
2021-06-08,35.910000000000004,38.145714285714284,62.188571428571436,78.21428571428571,66.28714285714285,80.24714285714286
2021-06-09,36.62571428571429,40.46714285714285,65.26142857142857,78.86714285714287,67.34714285714286,81.28857142857143
2021-06-10,37.24571428571428,42.21142857142858,68.32571428571428,80.44428571428571,68.44571428571429,83.27285714285713
2021-06-11,38.470000000000006,44.505714285714284,71.96285714285715,83.71714285714286,70.37428571428572,86.27714285714285
2021-06-12,39.65428571428571,47.25857142857143,76.05571428571429,86.66142857142857,72.11142857142856,89.6557142857143
2021-06-13,41.685714285714276,49.71857142857143,80.21857142857142,90.29857142857142,73.91571428571429,92.60571428571428
2021-06-14,44.01857142857143,51.58142857142857,82.82428571428571,94.11571428571428,76.07571428571428,95.74142857142859
2021-06-15,46.86142857142857,54.19857142857143,85.03999999999999,98.22571428571429,77.82142857142857,99.38428571428571
2021-06-16,50.09142857142857,56.05142857142857,87.24285714285713,101.89142857142858,79.04714285714284,102.71285714285715
2021-06-17,53.67142857142858,57.79,89.61,104.12428571428572,80.71285714285715,105.12142857142855
2021-06-18,55.17857142857143,59.58428571428572,91.66428571428571,105.85,82.47857142857143,108.44428571428571
2021-06-19,55.97571428571429,60.870000000000005,94.78428571428572,107.98428571428572,85.5142857142857,111.66428571428571
2021-06-20,57.96857142857142,62.81714285714286,96.65714285714286,112.57285714285715,87.47000000000001,113.2242857142857
2021-06-21,60.64714285714285,64.14999999999999,97.76714285714286,115.2942857142857,88.38571428571429,114.39142857142856
2021-06-22,63.0,65.84714285714286,99.31857142857143,118.36142857142856,89.2,115.31142857142858
2021-06-23,64.99428571428571,67.58857142857143,100.42857142857143,121.65428571428572,91.19000000000001,116.5
2021-06-24,67.13,69.77,101.76,124.66428571428571,92.45428571428572,117.22285714285715
2021-06-25,70.54,72.20714285714286,103.61428571428573,128.53714285714287,93.65571428571427,117.94285714285715
2021-06-26,73.35142857142857,76.73428571428572,105.17714285714285,134.67000000000002,94.00142857142859,118.23714285714287
2021-06-27,75.01285714285714,78.30857142857143,106.95714285714287,135.6157142857143,94.95285714285714,119.86285714285715
2021-06-28,76.5,80.6842857142857,108.88428571428572,137.85857142857145,95.16714285714285,120.27428571428572
